"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.841688763E1,-6.286926270E-2,-1.415306854E0,1.215322723E1
2.843699763E1,2.288740540E-1,-6.023474121E-1,1.055320450E1
2.845710863E1,1.871109009E-1,4.107458496E-1,9.207502899E0
2.847721863E1,1.591191101E-1,9.840536499E-1,8.342152405E0
2.849732962E1,7.379653931E-2,1.044228516E0,8.491092682E0
2.851744063E1,-1.962419128E-1,6.149212646E-1,9.379195862E0
2.853755062E1,-1.615141296E-1,2.842588806E-1,9.589957581E0
2.855766163E1,-1.339714050E-1,2.023791504E-1,9.550888824E0
2.857777262E1,1.062789917E-1,4.227209473E-1,8.992998962E0
2.859788263E1,3.260220337E-1,6.080355835E-1,8.181835785E0
2.861799362E1,5.816903687E-1,8.818162537E-1,7.558681641E0
2.863810362E1,6.891668701E-1,1.144070892E0,7.226073303E0
2.865821463E1,5.080435181E-1,1.621128845E0,7.247329102E0
2.867832563E1,1.529818726E-1,2.123783569E0,7.907156982E0
2.869843563E1,-9.265731812E-2,2.042801971E0,8.088130646E0
2.871854662E1,-3.472778320E-1,1.757944336E0,8.695118408E0
2.873865762E1,-4.174818420E-1,1.585502930E0,9.533375244E0
2.875876762E1,-2.423460388E-1,1.294508057E0,9.888436890E0
2.877887863E1,1.014889526E-1,1.148262177E0,9.792336731E0
2.879898862E1,3.579057312E-1,1.220262451E0,9.827064514E0
2.881909963E1,5.619314575E-1,1.832788696E0,9.661508789E0
2.883921062E1,4.974156189E-1,2.186952209E0,9.658365326E0
2.885932062E1,2.682421875E-1,2.033072205E0,1.039633072E1
2.887943162E1,3.294648743E-1,2.137854309E0,1.140657990E1
2.889954263E1,2.321672058E-1,2.200274506E0,1.167212769E1
2.891965263E1,1.984872437E-1,1.831890564E0,1.081575851E1
2.893976363E1,4.017645264E-1,1.127455444E0,1.166763702E1
2.895987462E1,5.468128967E-1,3.956272888E-1,1.251068390E1
2.897998462E1,8.384065247E-1,1.499880981E-1,1.205817490E1
2.900009563E1,1.144819336E0,5.448669434E-1,1.018781433E1
2.902020562E1,1.250649261E0,1.303788757E0,9.210646362E0
2.904031663E1,1.157393188E0,1.515149231E0,8.909322968E0
2.906042762E1,1.073118439E0,1.395997009E0,9.311686249E0
2.908053763E1,1.136287079E0,1.113534393E0,9.660011902E0
2.910064862E1,1.017733612E0,8.158035278E-1,9.751022644E0
2.912075963E1,5.971083069E-1,4.044589233E-1,9.770631866E0
2.914086963E1,3.965254211E-1,1.878593445E-1,9.713001709E0
2.916098063E1,2.998265076E-1,2.650987244E-1,9.263486481E0
2.918109063E1,3.847000122E-1,4.138893127E-1,8.508606262E0
2.920120162E1,4.601431274E-1,7.529342651E-1,7.876620483E0
2.922131262E1,4.062551880E-1,1.078656921E0,7.351213074E0
2.924142262E1,3.847000122E-1,1.529369659E0,7.479196930E0
2.926153363E1,2.128573608E-1,1.782942352E0,8.451574860E0
2.928164463E1,1.474433899E-1,1.851799164E0,8.782386932E0
2.930175463E1,-7.424560547E-2,1.854942627E0,9.003327484E0
2.932186562E1,-2.198927307E-1,1.810036011E0,9.609716492E0
2.934197663E1,-2.266287231E-1,1.740580444E0,1.036474640E1
2.936208700E1,-2.883004761E-1,1.727557526E0,1.055694672E1
2.938219800E1,-2.719844055E-1,2.149080963E0,1.027613068E1
2.940230800E1,-3.779640198E-1,2.117496643E0,1.015533188E1
2.942241900E1,-3.243754578E-1,1.590442657E0,1.041279648E1
2.944253000E1,2.877017212E-1,1.169967041E0,1.091919342E1
2.946264000E1,1.087488556E0,1.551074524E0,1.114387619E1
2.948275100E1,8.689430237E-1,1.466201019E0,1.083910995E1
2.950286200E1,4.668791199E-1,1.647024994E0,1.105091949E1
2.952297200E1,-2.139051819E-1,1.021176453E0,1.146989822E1
2.954308300E1,-5.731581116E-1,-2.604583740E-2,1.160656403E1
2.956319300E1,-6.755451965E-1,-7.791297913E-1,1.197794174E1
2.958330400E1,-3.641926575E-1,-1.006057892E0,1.152378616E1
2.960341500E1,-2.305206299E-2,-3.679348755E-1,1.014964371E1
2.962352500E1,1.501377869E-1,6.239025879E-1,9.091793518E0
2.964363600E1,-2.799179077E-2,1.138382721E0,8.756490784E0
2.966374700E1,-2.718347168E-1,1.184935913E0,9.228309631E0
2.968385700E1,-2.872526550E-1,1.041534119E0,9.313332825E0
2.970396800E1,-3.778143311E-1,9.580078125E-1,9.219328308E0
2.972407900E1,-4.119433594E-1,8.913963318E-1,9.132658539E0
2.974418900E1,-2.779719543E-1,8.199948120E-1,8.943002930E0
2.976430000E1,-2.170486450E-2,8.524772644E-1,8.631800079E0
2.978441100E1,3.309617615E-1,9.873468018E-1,8.110284576E0
2.980452100E1,5.794450378E-1,1.225052490E0,7.829318848E0
2.982463200E1,6.985972595E-1,1.439257050E0,7.722141724E0
2.984474200E1,7.532336426E-1,1.577419739E0,7.705975342E0
2.986485300E1,3.571572876E-1,1.692230988E0,8.070167999E0
2.988496400E1,-2.427951050E-1,1.882036285E0,8.838520203E0
2.990507400E1,-7.439529419E-1,1.858086090E0,9.554331665E0
2.992518500E1,-5.294490051E-1,1.517394562E0,9.674232330E0
2.994529600E1,-1.654060364E-1,1.087638245E0,9.726623383E0
2.996540600E1,8.771759033E-2,1.068777466E0,9.929900665E0
2.998551700E1,3.770658875E-1,1.455573120E0,9.811047821E0
3.000562800E1,5.020559692E-1,1.768572235E0,9.848020935E0
3.002573800E1,5.134323120E-1,1.703307953E0,1.055500076E1
3.004584900E1,1.006656647E0,1.904788971E0,1.143936172E1
3.006595900E1,1.084195404E0,2.002984772E0,1.106424179E1
3.008607000E1,4.138893127E-1,1.629661102E0,1.107457031E1
3.010618100E1,-1.173559570E-1,1.300196228E0,1.295211594E1
3.012629100E1,7.259902954E-2,4.273612976E-1,1.365265915E1
3.014640200E1,3.462300110E-1,-5.174739075E-1,1.307815384E1
3.016651300E1,7.282356262E-1,-4.230203247E-1,1.170371201E1
3.018662300E1,9.548643494E-1,-1.017883301E-2,1.017464172E1
3.020673400E1,1.135388947E0,4.384382629E-1,9.098828888E0
3.022684500E1,1.171314240E0,7.529342651E-1,8.838370514E0
3.024695500E1,1.339714050E0,8.595126343E-1,8.758885803E0
3.026706600E1,1.298849030E0,1.157243500E0,8.692873077E0
3.028717700E1,9.871971130E-1,1.405277710E0,8.518635406E0
3.030728700E1,5.562432861E-1,1.397493896E0,8.396489410E0
3.032739800E1,2.859054565E-1,1.077160034E0,8.905580750E0
3.034750900E1,2.511776733E-1,5.474116516E-1,9.334438934E0
3.036761950E1,4.046086121E-1,1.975891113E-1,9.278006287E0
3.038773050E1,2.878514099E-1,2.171983337E-1,8.687334595E0
3.040784050E1,2.065704346E-1,1.006357269E0,7.898325348E0
3.042795150E1,7.858657837E-2,1.591191101E0,7.589517517E0
3.044806250E1,2.573149109E-1,1.884281616E0,7.714657288E0
3.046817250E1,2.841091919E-1,1.567689972E0,8.200696564E0
3.048828350E1,1.642085266E-1,1.522334290E0,8.749904480E0
3.050839450E1,4.445755005E-2,1.654958496E0,9.067543945E0
3.052850450E1,1.893562317E-1,1.773811340E0,8.784931641E0
3.054861550E1,3.194357300E-1,1.932182007E0,8.940757599E0
3.056872650E1,2.960842896E-1,2.066303101E0,9.459878082E0
3.058883650E1,1.390608215E-1,2.232756958E0,9.765392761E0
3.060894750E1,-1.893562317E-1,2.221380615E0,1.028047165E1
3.062905850E1,-2.507286072E-1,1.777852936E0,1.101619171E1
3.064916850E1,6.007008362E-1,1.539548492E0,1.159907959E1
3.066927950E1,1.383273468E0,1.817370758E0,1.131197662E1
3.068939050E1,9.313632202E-1,1.463955688E0,1.103610031E1
3.070950050E1,1.576222229E-1,1.156195679E0,1.182600769E1
3.072961150E1,-1.140777740E0,1.621128845E-1,1.287846909E1
3.074972250E1,-1.326840820E0,-5.333409119E-1,1.349847977E1
3.076983250E1,-8.631051636E-1,-1.191073151E0,1.285077667E1
3.078994350E1,-4.173321533E-1,-6.575825500E-1,1.128682892E1
3.081005450E1,-2.438429260E-1,3.240760803E-1,1.009291168E1
3.083016450E1,-1.583706665E-1,9.729766846E-1,8.775052185E0
3.085027550E1,-4.025129700E-1,1.568737793E0,8.427175598E0
3.087038650E1,-6.150709534E-1,1.728755035E0,8.786428528E0
3.089049650E1,-6.174659729E-1,1.304986267E0,9.040599976E0
3.091060750E1,-3.064128113E-1,1.081800385E0,8.932524719E0
3.093071750E1,1.498384094E-1,1.023870850E0,8.648864594E0
3.095082850E1,6.218069458E-1,1.049766998E0,8.046517181E0
3.097093950E1,8.782237244E-1,1.316961365E0,7.367229767E0
3.099104950E1,1.005159760E0,1.624122620E0,7.084916840E0
3.101116050E1,9.490264893E-1,1.811981964E0,7.491770782E0
3.103127150E1,6.279441833E-1,1.997296600E0,8.133037262E0
3.105138150E1,7.170089722E-2,2.168390808E0,8.680748291E0
3.107149250E1,-3.638932800E-1,2.078727264E0,9.037755890E0
3.109160350E1,-4.025129700E-1,1.961970062E0,9.090596008E0
3.111171350E1,-2.453398132E-1,1.717079315E0,9.133856049E0
3.113182450E1,-9.370513916E-2,1.553319855E0,9.275760956E0
3.115193550E1,8.352630615E-2,1.776954803E0,8.903036041E0
3.117204550E1,4.068539429E-1,2.213596802E0,8.739426270E0
3.119215650E1,5.602848816E-1,2.397414551E0,9.271120605E0
3.121226750E1,4.031117249E-1,2.404000854E0,1.019200562E1
3.123237750E1,3.438349915E-1,2.444416809E0,1.104493195E1
3.125248850E1,4.493655396E-1,2.839295654E0,1.149579437E1
3.127259950E1,-4.433779907E-1,2.406844940E0,1.133951935E1
3.129270950E1,-2.360591125E-1,2.028880920E0,1.201895645E1
3.131282050E1,3.909869385E-1,8.143066406E-1,1.256696686E1
3.133293150E1,1.022673340E0,-2.134561157E-1,1.244781464E1
3.135304150E1,1.332229614E0,-1.770817566E-1,1.155312515E1
3.137315187E1,1.189127197E0,6.941065979E-1,1.062101349E1
3.139326288E1,1.121916962E0,1.277443542E0,1.002255798E1
3.141337288E1,1.121767273E0,1.135538635E0,9.956545258E0
3.143348388E1,1.203347626E0,7.866142273E-1,1.010099487E1
3.145359487E1,1.120420074E0,9.560618591E-1,9.777966614E0
3.147370487E1,5.656736755E-1,1.135239258E0,9.409582672E0
3.149381588E1,-2.047741699E-1,1.100661163E0,9.314081268E0
3.151392688E1,-4.067042542E-1,8.741821289E-1,9.312584381E0
3.153403688E1,-2.384541321E-1,5.878276062E-1,9.342222748E0
3.155414787E1,1.204994202E-1,6.038442993E-1,9.167985077E0
3.157425887E1,2.481838989E-1,7.972421265E-1,8.603957977E0
3.159436887E1,2.679428101E-1,1.221459961E0,7.899672546E0
3.161447988E1,5.083428955E-1,1.679956512E0,7.497309265E0
3.163459087E1,6.605763245E-1,1.720372467E0,7.351362762E0
3.165470088E1,5.234614563E-1,1.711241455E0,7.743696899E0
3.167481187E1,2.754272461E-1,1.927541656E0,7.976762238E0
3.169492288E1,1.537303162E-1,2.121837616E0,8.326285400E0
3.171503287E1,-1.719923401E-1,2.267933807E0,8.818312225E0
3.173514388E1,-3.965254211E-1,2.341880035E0,9.308692474E0
3.175525487E1,-3.237767029E-1,2.365231476E0,9.715995483E0
3.177536488E1,1.175056458E-1,1.959425354E0,9.850865021E0
3.179547587E1,3.617976379E-1,1.245410156E0,1.038705002E1
3.181558688E1,1.120719452E0,1.387764130E0,1.159084671E1
3.183569688E1,1.292562103E0,1.754651184E0,1.206805435E1
3.185580788E1,6.153703308E-1,1.642384644E0,1.170820267E1
3.187591887E1,-7.828720093E-2,1.508862305E0,1.183034866E1
3.189602887E1,-1.254690857E0,3.809577942E-1,1.246622635E1
3.191613988E1,-1.153950348E0,-3.806584167E-1,1.270078857E1
3.193625088E1,-5.261558533E-1,-7.881111145E-1,1.188723038E1
3.195636088E1,-2.448907471E-1,-1.740879822E-1,1.046024780E1
3.197647187E1,-2.404000854E-1,8.586145020E-1,9.402696991E0
3.199658287E1,-6.053411865E-1,1.572929077E0,9.192534027E0
3.201669287E1,-9.975256348E-1,1.629361725E0,9.571096802E0
3.203680388E1,-9.681866455E-1,1.583856354E0,9.586514740E0
3.205691488E1,-6.965016174E-1,1.568588104E0,8.859925690E0
3.207702488E1,-5.899232483E-1,1.508113861E0,8.291856995E0
3.209713587E1,-4.333488464E-1,1.276246033E0,8.257428589E0
3.211724688E1,-4.041595459E-3,1.125659180E0,8.334518280E0
3.213735687E1,3.878434753E-1,1.018931122E0,8.174950104E0
3.215746788E1,5.843847656E-1,1.141975250E0,7.992629242E0
3.217757887E1,5.325924683E-1,1.406026154E0,7.880512390E0
3.219768888E1,3.448828125E-1,1.911974030E0,7.876620483E0
3.221779987E1,2.013313293E-1,2.206860809E0,7.916587372E0
3.223791088E1,-1.454974365E-1,2.089953918E0,8.134384460E0
3.225802088E1,-3.513194275E-1,2.085313568E0,8.661139069E0
3.227813188E1,-5.637277222E-1,1.887724457E0,9.267378387E0
3.229824287E1,-5.502557373E-1,1.737287292E0,9.298813019E0
3.231835287E1,-1.905537415E-1,1.838925934E0,9.361382904E0
3.233846387E1,1.957928467E-1,2.102527771E0,9.254804535E0
3.235857575E1,2.742297363E-1,2.418370972E0,9.063502350E0
3.237868575E1,1.176553345E-1,2.497556305E0,9.487121429E0
3.239879675E1,1.240919495E-1,2.223925323E0,1.049213150E1
3.241890775E1,5.854325867E-1,2.111958160E0,1.119192627E1
3.243901775E1,1.065933380E0,2.324815521E0,1.084973785E1
3.245912875E1,1.055904236E0,2.354004822E0,1.010114456E1
3.247923975E1,1.191821594E0,1.741478577E0,1.019080811E1
3.249934975E1,1.029858398E0,7.201524353E-1,1.162572418E1
3.251946075E1,4.466711426E-1,-2.606080627E-1,1.295166687E1
3.253957175E1,1.793270874E-1,-7.756869507E-1,1.352497467E1
3.255968175E1,6.316864014E-1,-6.619235229E-1,1.273162445E1
3.257979275E1,1.122665405E0,5.777984619E-2,1.129625931E1
3.259990375E1,1.217118988E0,6.256988525E-1,1.021505768E1
3.262001375E1,1.023421783E0,1.203946381E0,9.634415131E0
3.264012475E1,7.382647705E-1,1.402882690E0,9.313332825E0
3.266023575E1,4.222718811E-1,1.091230774E0,9.355844421E0
3.268034575E1,2.136058044E-1,6.409671021E-1,9.402996368E0
3.270045675E1,8.801696777E-2,5.866300964E-1,9.060358887E0
3.272056775E1,1.401086426E-1,4.906796265E-1,8.557853851E0
3.274067775E1,3.345542908E-1,4.493655396E-1,7.895331573E0
3.276078875E1,8.018824768E-1,3.924838257E-1,7.397766266E0
3.278089975E1,8.985813904E-1,3.305126953E-1,7.419171753E0
3.280100975E1,8.605604553E-1,7.012916565E-1,7.271428986E0
3.282112075E1,5.822891235E-1,1.204994202E0,7.070846100E0
3.284123175E1,2.597099304E-1,1.676214294E0,7.135062561E0
3.286134175E1,2.050735474E-2,2.061363373E0,8.045020294E0
3.288145275E1,-9.430389404E-3,1.739682312E0,8.913813629E0
3.290156375E1,9.280700684E-2,1.400337982E0,9.760303345E0
3.292167475E1,-7.379653931E-2,1.461860046E0,1.091634933E1
3.294178475E1,-3.137475586E-1,1.640289001E0,1.125135269E1
3.296189575E1,-1.577719116E-1,1.944905548E0,1.102607117E1
3.298200675E1,3.327580261E-1,1.642684021E0,1.086246140E1
3.300211675E1,1.176852722E0,1.645528107E0,1.091096054E1
3.302222775E1,1.414558411E0,1.604962463E0,1.079540085E1
3.304233875E1,1.054856415E0,1.570084991E0,1.079255676E1
3.306244875E1,2.628533936E-1,1.131047974E0,1.092054062E1
3.308255975E1,-6.993457031E-1,2.874023438E-1,1.228106140E1
3.310267075E1,-8.098159790E-1,-9.776170349E-1,1.357197693E1
3.312278075E1,-4.523593140E-1,-1.949545898E0,1.364457596E1
3.314289175E1,-1.616638184E-1,-1.959874420E0,1.249870880E1
3.316300275E1,1.233435059E-1,-1.049467621E0,1.108130630E1
3.318311275E1,5.364843750E-1,-1.586700439E-2,9.795330505E0
3.320322375E1,2.595602417E-1,5.807922363E-1,9.376651154E0
3.322333475E1,1.348695374E-1,7.364685059E-1,9.220675507E0
3.324344475E1,-1.757345581E-1,6.933581543E-1,9.175020447E0
3.326355575E1,-4.218228149E-1,8.416996765E-1,9.096583557E0
3.328366675E1,-3.754193115E-1,8.900491333E-1,9.006920013E0
3.330377675E1,2.378553772E-1,7.807763672E-1,8.504864044E0
3.332388775E1,8.069718933E-1,6.433621216E-1,8.064479828E0
3.334399875E1,8.783734131E-1,8.301736450E-1,7.527995453E0
3.336410787E1,7.794291687E-1,1.302591248E0,7.386090546E0
3.338421887E1,3.299139404E-1,1.703158264E0,7.643704834E0
3.340432988E1,1.190025330E-1,1.971400452E0,7.801177368E0
3.342444087E1,4.191284180E-2,1.905088348E0,7.983198853E0
3.344455088E1,-1.384620667E-1,1.657503204E0,8.495882721E0
3.346466187E1,-1.794767761E-1,1.364861755E0,9.111702118E0
3.348477288E1,-2.661465454E-1,1.311123505E0,9.801767120E0
3.350488288E1,-2.570155334E-1,1.550176392E0,9.984387360E0
3.352499388E1,1.901046753E-2,1.886077881E0,9.848919067E0
3.354510487E1,3.902384949E-1,2.254461823E0,9.906848602E0
3.356521487E1,4.867877197E-1,2.272424469E0,1.052865555E1
3.358532587E1,6.822811890E-1,2.276316376E0,1.152558243E1
3.360543688E1,8.680448914E-1,2.625091095E0,1.138023468E1
3.362554688E1,5.266049194E-1,2.492766266E0,1.106588837E1
3.364565788E1,7.105723572E-1,2.220033417E0,1.167527115E1
3.366576887E1,7.156617737E-1,1.146914978E0,1.187241119E1
3.368587887E1,8.099656677E-1,6.807843018E-1,1.126961472E1
3.370598988E1,1.041085052E0,6.185137939E-1,1.032148636E1
3.372610088E1,1.418450317E0,8.728349304E-1,9.823172607E0
3.374621088E1,1.550176392E0,1.026714935E0,9.469907227E0
3.376632187E1,1.597178650E0,1.325194244E0,9.245823212E0
3.378643288E1,1.601519623E0,1.578317871E0,8.896599426E0
3.380654388E1,1.229393463E0,1.844614105E0,8.602610779E0
3.382665388E1,7.511380005E-1,1.791324921E0,8.149503021E0
3.384676487E1,4.562512207E-1,1.317709808E0,8.429720306E0
3.386687587E1,3.772155762E-1,6.378236389E-1,8.907077637E0
3.388698587E1,4.869374084E-1,4.293072510E-1,8.829239502E0
3.390709688E1,5.282514954E-1,5.361849976E-1,8.203840027E0
3.392720788E1,5.468128967E-1,1.074765015E0,7.716303864E0
3.394731788E1,4.939727783E-1,1.541943512E0,7.922724609E0
3.396742887E1,4.351451111E-1,1.922302551E0,8.048762512E0
3.398753988E1,4.017645264E-1,2.241738281E0,7.961493988E0
3.400764987E1,1.767823792E-1,2.170037384E0,8.555309143E0
3.402776088E1,3.442840576E-3,1.902393951E0,9.526040497E0
3.404787187E1,6.750961304E-2,1.684746552E0,1.017868332E1
3.406798287E1,1.775308228E-1,1.625170441E0,1.038615189E1
3.408809287E1,1.559756470E-1,1.971400452E0,1.024424698E1
3.410820388E1,1.871109009E-2,2.263293457E0,1.070019882E1
3.412831487E1,-2.113604736E-1,2.139800262E0,1.085797073E1
3.414842488E1,-1.163081360E-1,1.690734100E0,1.099089432E1
3.416853587E1,7.662565613E-1,1.378633118E0,1.132305359E1
3.418864688E1,1.323547668E0,1.518442383E0,1.120360199E1
3.420875687E1,8.376580811E-1,1.776954803E0,1.100706070E1
3.422886788E1,2.538720703E-1,1.802701263E0,1.108025848E1
3.424897887E1,-2.763253784E-1,9.092092896E-1,1.119985977E1
3.426908888E1,-2.897973633E-1,8.502319336E-2,1.143846359E1
3.428919987E1,-1.642085266E-1,-2.460882568E-1,1.150462601E1
3.430931088E1,1.965412903E-1,-1.333726501E-1,1.075842773E1
3.432942187E1,3.641926575E-1,6.608757019E-1,1.009395950E1
3.434953188E1,9.385482788E-2,1.101409607E0,9.547895050E0
3.436964254E1,-3.347039795E-1,1.401535492E0,9.081315308E0
3.438975354E1,-4.242178345E-1,1.562600555E0,9.137598267E0
3.440986354E1,-2.299218750E-1,1.080453186E0,9.244326324E0
3.442997454E1,-1.904040527E-1,7.520361328E-1,8.991651764E0
3.445008554E1,-3.546125793E-1,9.494755554E-1,8.705446930E0
3.447019554E1,-2.670446777E-1,1.291065216E0,8.078101501E0
3.449030654E1,4.340972900E-2,1.316362610E0,7.432194672E0
3.451041754E1,1.862127686E-1,1.337169342E0,7.661218414E0
3.453052754E1,4.071533203E-2,1.470541992E0,8.082592163E0
3.455063854E1,3.113525391E-2,1.785636749E0,8.021818542E0
3.457074954E1,-1.890568542E-1,1.990410919E0,7.984396362E0
3.459086054E1,-4.189787292E-1,2.139201508E0,8.309969330E0
3.461097054E1,-5.144801331E-1,1.822160797E0,9.191935272E0
3.463108154E1,-3.673361206E-1,1.282832336E0,9.761949921E0
3.465119254E1,-1.607656860E-1,1.132844238E0,9.833351440E0
3.467130254E1,1.496887207E-4,1.629062347E0,9.296567688E0
3.469141354E1,1.172062683E-1,2.101929016E0,9.325008545E0
3.471152454E1,7.229965210E-2,2.432441711E0,9.611961823E0
3.473163454E1,-1.746867371E-1,2.129920807E0,1.044213547E1
3.475174554E1,-3.367996216E-2,1.743125153E0,1.142903320E1
3.477185654E1,2.321672058E-1,2.088007965E0,1.175415710E1
3.479196654E1,4.790039062E-3,2.355202332E0,1.111259125E1
3.481207754E1,1.158590698E-1,2.315385132E0,1.144864243E1
3.483218854E1,-8.831634521E-3,1.301992493E0,1.245904129E1
3.485229954E1,-2.679428101E-2,1.673519897E-1,1.334684509E1
3.487240954E1,2.923420715E-1,-6.292913818E-1,1.313069458E1
3.489252054E1,1.041534119E0,-5.508544922E-1,1.090392517E1
3.491263154E1,1.379830627E0,3.707789612E-1,9.596543884E0
3.493274154E1,1.602118378E0,1.052910461E0,8.577762451E0
3.495285254E1,1.891616364E0,1.275647278E0,8.036038971E0
3.497296354E1,1.869761810E0,1.026565247E0,8.134683838E0
3.499307354E1,1.454674988E0,7.987390137E-1,8.505612488E0
3.501318454E1,7.523355103E-1,5.848338318E-1,8.717871094E0
3.503329554E1,6.571334839E-2,3.611988831E-1,8.845705261E0
3.505340654E1,-1.621128845E-1,3.561094666E-1,8.540190582E0
3.507351654E1,4.685256958E-2,3.297642517E-1,8.648116150E0
3.509362754E1,1.995350647E-1,2.329156494E-1,8.317603455E0
3.511373854E1,1.633103943E-1,7.135661316E-1,7.737859039E0
3.513384854E1,-8.502319336E-2,1.523681488E0,7.654632111E0
3.515395954E1,-1.808239746E-1,2.046544189E0,7.695497131E0
3.517407054E1,-2.037263489E-1,2.487676849E0,7.844287720E0
3.519418054E1,-4.490661621E-1,2.337389374E0,8.923543396E0
3.521429154E1,-4.864883423E-1,1.883832550E0,9.823921051E0
3.523440254E1,-4.324507141E-1,1.640887756E0,1.024050476E1
3.525451354E1,-4.596940613E-1,1.629212036E0,1.086276077E1
3.527462354E1,-2.341131592E-1,1.591789856E0,1.123129440E1
3.529473454E1,1.248403931E-1,1.282982025E0,1.117351456E1
3.531484554E1,5.743556213E-1,9.792636108E-1,1.104852448E1
3.533495554E1,1.398841095E0,1.387464752E0,1.137993530E1
3.535506654E1,1.244512024E0,1.698517914E0,1.130658783E1
3.537517867E1,4.694238281E-1,1.946701813E0,1.108160568E1
3.539528867E1,-1.134939880E0,1.532662811E0,1.211760132E1
3.541539967E1,-1.741179199E0,3.927832031E-1,1.324041641E1
3.543551067E1,-9.741741943E-1,-9.255253601E-1,1.291693909E1
3.545562167E1,-3.662882996E-1,-1.616039429E0,1.167122955E1
3.547573167E1,-4.655319214E-2,-6.096821594E-1,1.034483780E1
3.549584267E1,-3.405418396E-1,5.899232483E-1,9.424850922E0
3.551595367E1,-6.963519287E-1,1.306782532E0,8.715176697E0
3.553606367E1,-6.156697083E-1,1.575922852E0,8.302185516E0
3.555617467E1,-6.312373352E-1,1.505419464E0,8.263266449E0
3.557628567E1,-8.572673035E-1,1.170266418E0,8.817414093E0
3.559639567E1,-9.776170349E-1,1.068178711E0,9.200317841E0
3.561650667E1,-7.198530579E-1,1.003213806E0,9.113049316E0
3.563661767E1,-1.182540894E-1,1.093775482E0,8.136779480E0
3.565672867E1,3.131488037E-1,1.400787048E0,7.361391907E0
3.567683867E1,5.986051941E-1,1.739532623E0,7.089557190E0
3.569694967E1,8.018824768E-1,2.044747925E0,7.017107849E0
3.571706067E1,7.150630188E-1,2.179767151E0,7.371421051E0
3.573717067E1,7.065307617E-2,2.051334229E0,8.334069214E0
3.575728167E1,-2.221380615E-1,1.946851501E0,9.126371613E0
3.577739267E1,-2.610571289E-1,1.431323547E0,9.576186218E0
3.579750267E1,6.092330933E-2,1.137334900E0,9.761949921E0
3.581761367E1,4.305047607E-1,1.098415833E0,9.813891907E0
